time,open,high,low,close,volume,source,timeframe
2018-08-17,111.01,111.046,110.313,110.493,37304,MT5,D1
2018-08-19,110.553,110.553,110.452,110.479,3612,MT5,D1
2018-08-20,110.478,110.678,109.9,109.948,37896,MT5,D1
2018-08-21,109.947,110.543,109.772,110.115,42839,MT5,D1
2018-08-22,110.114,110.65,110.024,110.588,41683,MT5,D1
2018-08-23,110.585,111.381,110.546,111.363,42482,MT5,D1
2018-08-24,111.364,111.482,111.103,111.199,33842,MT5,D1
2018-08-26,111.227,111.327,111.212,111.289,3358,MT5,D1
2018-08-27,111.288,111.336,110.933,111.131,35042,MT5,D1
2018-08-28,111.13,111.352,110.953,111.149,38094,MT5,D1
2018-08-29,111.147,111.823,111.119,111.684,41377,MT5,D1
2018-08-30,111.681,111.749,110.946,111.008,43227,MT5,D1
2018-08-31,111.009,111.129,110.683,111.061,41779,MT5,D1
2018-09-02,111.06,111.176,111.057,111.141,3502,MT5,D1
2018-09-03,111.14,111.17,110.842,111.083,33215,MT5,D1
2018-09-04,111.082,111.529,110.898,111.463,45141,MT5,D1
2018-09-05,111.462,111.753,111.398,111.448,44025,MT5,D1
2018-09-06,111.448,111.45,110.456,110.487,46539,MT5,D1
2018-09-07,110.487,111.242,110.379,110.991,45687,MT5,D1
2018-09-09,111.009,111.061,110.871,110.922,3387,MT5,D1
2018-09-10,110.92,111.246,110.85,111.14,35805,MT5,D1
2018-09-11,111.14,111.638,111.139,111.63,37902,MT5,D1
2018-09-12,111.628,111.628,111.114,111.212,38521,MT5,D1
2018-09-13,111.21,112.032,111.166,112.024,39102,MT5,D1
2018-09-14,112.024,112.165,111.75,112.044,41409,MT5,D1
2018-09-16,112.016,112.024,111.932,111.964,2862,MT5,D1
2018-09-17,111.963,112.119,111.661,111.688,39463,MT5,D1
2018-09-18,111.688,112.385,111.661,112.28,52428,MT5,D1
2018-09-19,112.281,112.443,112.16,112.332,47884,MT5,D1
2018-09-20,112.332,112.58,112.041,112.49,46196,MT5,D1
2018-09-21,112.491,112.871,112.46,112.542,42831,MT5,D1
2018-09-23,112.473,112.554,112.426,112.53,2769,MT5,D1
2018-09-24,112.528,112.831,112.432,112.781,37458,MT5,D1
2018-09-25,112.779,112.99,112.738,112.98,39840,MT5,D1
2018-09-26,112.979,113.131,112.628,112.706,44989,MT5,D1
2018-09-27,112.708,113.462,112.558,113.39,46723,MT5,D1
2018-09-28,113.39,113.703,113.319,113.686,44046,MT5,D1
2018-09-30,113.693,113.84,113.691,113.795,1872,MT5,D1
2018-10-01,113.794,114.058,113.725,113.951,39845,MT5,D1
2018-10-02,113.952,114.009,113.527,113.563,46680,MT5,D1
2018-10-03,113.562,114.535,113.518,114.505,47092,MT5,D1
2018-10-04,114.506,114.518,113.633,113.889,56097,MT5,D1
2018-10-05,113.891,114.093,113.558,113.706,50216,MT5,D1
2018-10-07,113.723,113.772,113.648,113.708,2180,MT5,D1
2018-10-08,113.706,113.938,112.819,113.12,42639,MT5,D1
2018-10-09,113.118,113.388,112.869,113.019,58313,MT5,D1
2018-10-10,113.017,113.281,112.075,112.082,62284,MT5,D1
2018-10-11,112.083,112.529,111.833,112.089,80808,MT5,D1
2018-10-12,112.084,112.494,111.878,112.204,60947,MT5,D1
2018-10-14,112.163,112.225,112.12,112.204,3200,MT5,D1
2018-10-15,112.206,112.22,111.623,111.837,60919,MT5,D1
2018-10-16,111.836,112.361,111.806,112.342,54333,MT5,D1
2018-10-17,112.341,112.708,112.012,112.624,57482,MT5,D1
2018-10-18,112.623,112.726,111.947,112.195,62228,MT5,D1
2018-10-19,112.194,112.642,112.189,112.526,58574,MT5,D1
2018-10-21,112.564,112.576,112.414,112.46,3403,MT5,D1
2018-10-22,112.459,112.881,112.349,112.757,55596,MT5,D1
2018-10-23,112.756,112.794,111.951,112.45,65524,MT5,D1
2018-10-24,112.451,112.74,111.981,111.995,69353,MT5,D1
2018-10-25,111.997,112.669,111.817,112.341,66473,MT5,D1
2018-10-26,112.344,112.437,111.375,111.889,73007,MT5,D1
2018-10-28,111.861,111.965,111.803,111.921,3730,MT5,D1
2018-10-29,111.92,112.557,111.774,112.322,65411,MT5,D1
2018-10-30,112.321,113.134,112.302,113.064,65363,MT5,D1
2018-10-31,113.066,113.379,112.804,112.854,57261,MT5,D1
2018-11-01,112.853,112.998,112.559,112.732,54108,MT5,D1
2018-11-02,112.731,113.315,112.655,113.196,57540,MT5,D1
2018-11-04,113.171,113.218,113.12,113.135,2451,MT5,D1
2018-11-05,113.134,113.331,113.072,113.25,46743,MT5,D1
2018-11-06,113.25,113.498,113.098,113.341,47110,MT5,D1
2018-11-07,113.341,113.813,112.945,113.56,64805,MT5,D1
2018-11-08,113.56,114.083,113.545,113.953,51209,MT5,D1
2018-11-09,113.952,113.996,113.637,113.803,50260,MT5,D1
2018-11-11,113.767,113.874,113.759,113.845,3715,MT5,D1
2018-11-12,113.842,114.2,113.659,113.691,52022,MT5,D1
2018-11-13,113.688,114.142,113.581,113.789,59878,MT5,D1
2018-11-14,113.79,114.003,113.296,113.561,61942,MT5,D1
2018-11-15,113.561,113.703,113.097,113.56,63192,MT5,D1
2018-11-16,113.56,113.593,112.641,112.831,54145,MT5,D1
2018-11-18,112.791,112.836,112.611,112.725,3869,MT5,D1
2018-11-19,112.725,112.869,112.399,112.451,53599,MT5,D1
2018-11-20,112.452,112.837,112.302,112.698,60077,MT5,D1
2018-11-21,112.698,113.145,112.698,113.027,52996,MT5,D1
2018-11-22,113.027,113.125,112.881,112.982,36671,MT5,D1
2018-11-23,112.982,113.006,112.659,112.929,39492,MT5,D1
2018-11-25,112.863,112.931,112.861,112.911,4350,MT5,D1
2018-11-26,112.911,113.647,112.903,113.504,46225,MT5,D1
2018-11-27,113.503,113.84,113.411,113.776,48602,MT5,D1
2018-11-28,113.775,114.033,113.441,113.558,48174,MT5,D1
2018-11-29,113.558,113.602,113.191,113.411,47434,MT5,D1
2018-11-30,113.41,113.709,113.339,113.467,42238,MT5,D1
2018-12-02,113.74,113.815,113.594,113.764,3936,MT5,D1
2018-12-03,113.764,113.765,113.372,113.585,42297,MT5,D1
2018-12-04,113.584,113.611,112.573,112.687,58323,MT5,D1
2018-12-05,112.688,113.239,112.677,113.039,38941,MT5,D1
2018-12-06,113.04,113.152,112.233,112.699,69206,MT5,D1
2018-12-07,112.709,112.925,112.551,112.703,56912,MT5,D1
2018-12-09,112.548,112.668,112.423,112.503,3802,MT5,D1
2018-12-10,112.509,113.365,112.238,113.183,60878,MT5,D1
2018-12-11,113.188,113.463,113.005,113.375,56693,MT5,D1
2018-12-12,113.373,113.516,113.139,113.281,54123,MT5,D1
2018-12-13,113.281,113.705,113.281,113.565,50849,MT5,D1
2018-12-14,113.568,113.671,113.212,113.369,49212,MT5,D1
2018-12-16,113.288,113.391,113.271,113.391,3582,MT5,D1
2018-12-17,113.397,113.518,112.68,112.833,47845,MT5,D1
2018-12-18,112.834,112.834,112.247,112.517,55607,MT5,D1
2018-12-19,112.516,112.66,112.086,112.401,60034,MT5,D1
2018-12-20,112.402,112.6,110.813,111.171,71057,MT5,D1
2018-12-21,111.174,111.455,110.932,111.217,61391,MT5,D1
2018-12-23,110.867,111.177,110.856,111.067,3492,MT5,D1
2018-12-24,111.071,111.151,110.266,110.367,44255,MT5,D1
2018-12-26,110.399,111.405,110.278,111.219,49864,MT5,D1
2018-12-27,111.218,111.228,110.453,110.842,71536,MT5,D1
2018-12-28,110.841,110.936,110.143,110.275,57742,MT5,D1
2018-12-30,110.318,110.402,110.255,110.319,2284,MT5,D1
2018-12-31,110.32,110.472,109.556,109.56,39963,MT5,D1
2019-01-02,109.666,109.666,105.91,107.415,64634,MT5,D1
2019-01-03,107.42,108.3,106.741,107.845,78848,MT5,D1
2019-01-04,107.845,108.583,107.512,108.528,68880,MT5,D1
2019-01-06,108.604,108.611,108.352,108.54,4081,MT5,D1
2019-01-07,108.544,108.745,108.014,108.622,57449,MT5,D1
2019-01-08,108.626,109.084,108.44,108.752,58358,MT5,D1
2019-01-09,108.751,108.996,107.972,108.183,59407,MT5,D1
2019-01-10,108.183,108.515,107.767,108.288,60813,MT5,D1
2019-01-11,108.28,108.593,108.144,108.547,47970,MT5,D1
2019-01-13,108.489,108.521,108.397,108.45,1866,MT5,D1
2019-01-14,108.45,108.479,107.983,108.233,44002,MT5,D1
2019-01-15,108.234,108.759,108.195,108.647,57601,MT5,D1
2019-01-16,108.65,109.194,108.369,109.037,50288,MT5,D1
2019-01-17,109.038,109.395,108.684,109.142,55036,MT5,D1
2019-01-18,109.142,109.885,109.13,109.77,50814,MT5,D1
2019-01-20,109.626,109.748,109.626,109.673,3229,MT5,D1
2019-01-21,109.677,109.715,109.472,109.672,33523,MT5,D1
2019-01-22,109.672,109.691,109.143,109.358,48048,MT5,D1
2019-01-23,109.356,109.994,109.355,109.496,49865,MT5,D1
2019-01-24,109.498,109.795,109.419,109.589,51226,MT5,D1
2019-01-25,109.592,109.945,109.454,109.539,48565,MT5,D1
2019-01-27,109.486,109.564,109.4,109.413,3470,MT5,D1
2019-01-28,109.417,109.521,109.159,109.259,46662,MT5,D1
2019-01-29,109.254,109.538,109.127,109.426,44905,MT5,D1
2019-01-30,109.425,109.74,108.809,108.977,47845,MT5,D1
2019-01-31,108.976,108.998,108.497,108.844,48202,MT5,D1
2019-02-01,108.845,109.576,108.723,109.517,41316,MT5,D1
2019-02-03,109.5,109.529,109.432,109.443,3449,MT5,D1
2019-02-04,109.442,110.158,109.441,109.971,40320,MT5,D1
2019-02-05,109.973,110.038,109.771,109.936,37610,MT5,D1
2019-02-06,109.938,110.049,109.558,109.977,41594,MT5,D1
2019-02-07,109.982,110.083,109.602,109.756,47423,MT5,D1
2019-02-08,109.755,109.894,109.645,109.75,39886,MT5,D1
2019-02-10,109.677,109.859,109.677,109.815,3948,MT5,D1
2019-02-11,109.814,110.465,109.772,110.391,40853,MT5,D1
2019-02-12,110.393,110.648,110.342,110.507,41257,MT5,D1
2019-02-13,110.509,111.052,110.496,110.93,38508,MT5,D1
2019-02-14,110.931,111.12,110.424,110.532,46142,MT5,D1
2019-02-15,110.535,110.641,110.255,110.457,42255,MT5,D1
2019-02-17,110.388,110.563,110.388,110.563,4095,MT5,D1
2019-02-18,110.567,110.623,110.458,110.592,31855,MT5,D1
2019-02-19,110.593,110.818,110.451,110.579,41021,MT5,D1
2019-02-20,110.579,110.946,110.575,110.75,41145,MT5,D1
2019-02-21,110.749,110.852,110.562,110.704,44687,MT5,D1
2019-02-22,110.704,110.901,110.555,110.682,37309,MT5,D1
2019-02-24,110.646,110.784,110.603,110.771,4069,MT5,D1
2019-02-25,110.773,111.231,110.572,111.039,40432,MT5,D1
2019-02-26,111.039,111.073,110.422,110.553,40945,MT5,D1
2019-02-27,110.552,111.072,110.352,110.861,40818,MT5,D1
2019-02-28,110.864,111.491,110.659,111.355,41913,MT5,D1
2019-03-01,111.357,112.073,111.356,111.919,39225,MT5,D1
2019-03-03,111.831,111.953,111.753,111.934,4542,MT5,D1
2019-03-04,111.934,112.01,111.638,111.773,40515,MT5,D1
2019-03-05,111.776,112.132,111.759,111.867,38529,MT5,D1
2019-03-06,111.865,111.916,111.611,111.623,37886,MT5,D1
2019-03-07,111.623,111.853,111.479,111.636,39773,MT5,D1
2019-03-08,111.638,111.645,110.76,111.165,42452,MT5,D1
2019-03-10,110.99,111.157,110.99,111.083,2938,MT5,D1
2019-03-11,111.082,111.358,110.876,111.331,36893,MT5,D1
2019-03-12,111.331,111.462,111.108,111.313,36738,MT5,D1
2019-03-13,111.313,111.46,111.004,111.21,37553,MT5,D1
2019-03-14,111.209,111.83,111.145,111.752,41188,MT5,D1
2019-03-15,111.753,111.898,111.38,111.473,35467,MT5,D1
2019-03-17,111.448,111.565,111.448,111.551,2220,MT5,D1
2019-03-18,111.551,111.626,111.296,111.383,34086,MT5,D1
2019-03-19,111.382,111.473,111.157,111.416,34053,MT5,D1
2019-03-20,111.416,111.687,110.533,110.66,40774,MT5,D1
2019-03-21,110.661,110.955,110.295,110.814,41739,MT5,D1
2019-03-22,110.813,110.894,109.74,109.928,46839,MT5,D1
2019-03-24,109.905,110.136,109.905,110.092,2984,MT5,D1
2019-03-25,110.091,110.235,109.709,110.061,50395,MT5,D1
2019-03-26,110.059,110.686,109.993,110.568,47943,MT5,D1
2019-03-27,110.568,110.707,110.234,110.499,52472,MT5,D1
2019-03-28,110.498,110.828,110.017,110.63,50002,MT5,D1
2019-03-29,110.63,110.945,110.534,110.852,43571,MT5,D1
2019-03-31,110.938,111.028,110.87,110.986,3672,MT5,D1
2019-04-01,110.984,111.453,110.803,111.449,41455,MT5,D1
2019-04-02,111.447,111.447,111.246,111.308,37283,MT5,D1
2019-04-03,111.307,111.572,111.207,111.395,39452,MT5,D1
2019-04-04,111.394,111.664,111.334,111.654,36465,MT5,D1
2019-04-05,111.653,111.817,111.544,111.712,31124,MT5,D1
2019-04-07,111.688,111.727,111.668,111.711,2642,MT5,D1
2019-04-08,111.712,111.712,111.282,111.449,33394,MT5,D1
2019-04-09,111.448,111.573,110.98,111.089,33997,MT5,D1
2019-04-10,111.093,111.276,110.841,110.985,36215,MT5,D1
2019-04-11,110.986,111.695,110.986,111.643,35780,MT5,D1
2019-04-12,111.644,112.09,111.635,112.018,33726,MT5,D1
2019-04-14,111.938,112.052,111.938,112.034,2665,MT5,D1
2019-04-15,112.033,112.09,111.902,111.949,28341,MT5,D1
2019-04-16,111.948,112.041,111.844,111.992,32611,MT5,D1
2019-04-17,111.991,112.161,111.919,112.032,31131,MT5,D1
2019-04-18,112.032,112.044,111.765,111.986,37108,MT5,D1
2019-04-19,111.987,111.996,111.883,111.892,18283,MT5,D1
2019-04-21,111.838,111.936,111.827,111.908,2813,MT5,D1
2019-04-22,111.91,111.985,111.889,111.93,16587,MT5,D1
2019-04-23,111.93,112.029,111.647,111.88,23089,MT5,D1
2019-04-24,111.881,112.397,111.681,112.118,26669,MT5,D1
2019-04-25,112.119,112.235,111.368,111.54,28479,MT5,D1
2019-04-26,111.543,112.016,111.43,111.554,25807,MT5,D1
2019-04-28,111.533,111.61,111.533,111.597,2124,MT5,D1
2019-04-29,111.598,111.895,111.576,111.679,19031,MT5,D1
2019-04-30,111.68,111.686,111.234,111.396,25419,MT5,D1
2019-05-01,111.398,111.61,111.046,111.448,22699,MT5,D1
2019-05-02,111.447,111.662,111.371,111.496,24983,MT5,D1
2019-05-03,111.495,111.686,111.069,111.096,21122,MT5,D1
2019-05-05,110.657,110.843,110.544,110.633,4131,MT5,D1
2019-05-06,110.634,110.955,110.278,110.8,30513,MT5,D1
2019-05-07,110.8,110.848,110.169,110.265,34210,MT5,D1
2019-05-08,110.264,110.269,109.9,110.028,36156,MT5,D1
2019-05-09,110.028,110.081,109.471,109.827,38667,MT5,D1
2019-05-10,109.82,110.046,109.466,109.952,40332,MT5,D1
2019-05-12,109.76,109.81,109.634,109.643,3242,MT5,D1
2019-05-13,109.644,109.805,109.021,109.158,36785,MT5,D1
2019-05-14,109.157,109.769,109.152,109.675,31364,MT5,D1
2019-05-15,109.675,109.701,109.153,109.47,34298,MT5,D1
2019-05-16,109.469,109.964,109.334,109.88,31603,MT5,D1
2019-05-17,109.88,110.184,109.493,110.062,35366,MT5,D1
2019-05-19,110.103,110.21,110.003,110.168,2729,MT5,D1
2019-05-20,110.171,110.313,109.807,110.084,35048,MT5,D1
2019-05-21,110.084,110.669,110.041,110.564,31004,MT5,D1
2019-05-22,110.563,110.624,110.201,110.217,29324,MT5,D1
2019-05-23,110.218,110.357,109.458,109.552,36130,MT5,D1
2019-05-24,109.553,109.742,109.271,109.292,27026,MT5,D1
2019-05-26,109.295,109.418,109.277,109.397,2999,MT5,D1
2019-05-27,109.396,109.582,109.355,109.51,21471,MT5,D1
2019-05-28,109.512,109.627,109.209,109.355,33436,MT5,D1
2019-05-29,109.355,109.695,109.148,109.559,37582,MT5,D1
2019-05-30,109.559,109.921,109.318,109.333,33638,MT5,D1
2019-05-31,109.337,109.395,108.281,108.287,40073,MT5,D1
2019-06-02,108.278,108.323,108.168,108.222,4072,MT5,D1
2019-06-03,108.222,108.443,107.883,108.035,39714,MT5,D1
2019-06-04,108.033,108.354,107.844,108.256,37089,MT5,D1
2019-06-05,108.255,108.481,107.815,108.32,39322,MT5,D1
2019-06-06,108.32,108.56,108.023,108.452,36375,MT5,D1
2019-06-07,108.453,108.611,107.879,108.183,32171,MT5,D1
2019-06-09,108.412,108.535,108.41,108.45,2928,MT5,D1
2019-06-10,108.449,108.713,108.315,108.357,30049,MT5,D1
2019-06-11,108.359,108.796,108.355,108.475,31179,MT5,D1
2019-06-12,108.475,108.56,108.217,108.492,32335,MT5,D1
2019-06-13,108.491,108.534,108.164,108.323,32625,MT5,D1
2019-06-14,108.322,108.584,108.156,108.551,30132,MT5,D1
2019-06-16,108.47,108.586,108.444,108.573,2372,MT5,D1
2019-06-17,108.571,108.719,108.51,108.543,26206,MT5,D1
2019-06-18,108.542,108.672,108.06,108.579,39587,MT5,D1
2019-06-19,108.58,108.614,107.901,108.112,36401,MT5,D1
2019-06-20,108.112,108.116,107.212,107.297,48467,MT5,D1
2019-06-21,107.299,107.731,107.044,107.314,39391,MT5,D1
2019-06-23,107.304,107.375,107.272,107.301,2557,MT5,D1
2019-06-24,107.3,107.533,107.247,107.331,32680,MT5,D1
2019-06-25,107.332,107.407,106.778,107.171,43946,MT5,D1
2019-06-26,107.172,107.846,107.16,107.745,35259,MT5,D1
2019-06-27,107.744,108.157,107.65,107.751,33594,MT5,D1
2019-06-28,107.752,107.933,107.561,107.913,24129,MT5,D1
2019-06-30,108.169,108.487,108.156,108.376,2840,MT5,D1
2019-07-01,108.375,108.529,108.1,108.374,25791,MT5,D1
2019-07-02,108.373,108.471,107.765,107.831,22838,MT5,D1
2019-07-03,107.832,107.883,107.532,107.768,24145,MT5,D1
2019-07-04,107.766,107.837,107.705,107.817,10895,MT5,D1
2019-07-05,107.818,108.633,107.802,108.47,21198,MT5,D1
2019-07-07,108.426,108.568,108.396,108.486,1471,MT5,D1
2019-07-08,108.485,108.799,108.278,108.722,18180,MT5,D1
2019-07-09,108.723,108.96,108.715,108.93,18996,MT5,D1
2019-07-10,108.931,108.987,108.311,108.334,23254,MT5,D1
2019-07-11,108.333,108.606,107.857,108.592,25367,MT5,D1
2019-07-12,108.59,108.605,107.804,107.899,21501,MT5,D1
2019-07-14,107.895,107.918,107.796,107.829,1792,MT5,D1
2019-07-15,107.828,108.105,107.806,107.905,19756,MT5,D1
2019-07-16,107.904,108.371,107.876,108.195,23217,MT5,D1
2019-07-17,108.196,108.324,107.873,107.929,20774,MT5,D1
2019-07-18,107.931,108.011,107.21,107.401,29760,MT5,D1
2019-07-19,107.403,107.973,107.329,107.719,24251,MT5,D1
2019-07-21,107.751,107.825,107.689,107.821,2064,MT5,D1
2019-07-22,107.82,108.064,107.712,107.901,21923,MT5,D1
2019-07-23,107.9,108.284,107.825,108.23,21831,MT5,D1
2019-07-24,108.231,108.272,107.934,108.187,20263,MT5,D1
2019-07-25,108.189,108.75,108.042,108.672,22606,MT5,D1
2019-07-26,108.673,108.824,108.559,108.666,17146,MT5,D1
2019-07-28,108.654,108.672,108.589,108.635,1145,MT5,D1
2019-07-29,108.636,108.895,108.42,108.853,16097,MT5,D1
2019-07-30,108.854,108.944,108.451,108.563,24921,MT5,D1
2019-07-31,108.562,108.994,108.488,108.817,29123,MT5,D1
2019-08-01,108.818,109.312,107.226,107.44,40703,MT5,D1
2019-08-02,107.441,107.49,106.507,106.58,45563,MT5,D1
2019-08-04,106.557,106.664,106.521,106.569,2453,MT5,D1
2019-08-05,106.567,106.619,105.526,105.605,55369,MT5,D1
2019-08-06,105.606,107.085,105.566,106.322,50425,MT5,D1
2019-08-07,106.324,106.371,105.495,106.109,55806,MT5,D1
2019-08-08,106.11,106.298,105.73,105.884,41524,MT5,D1
2019-08-09,105.885,106.072,105.267,105.671,32383,MT5,D1
2019-08-11,105.577,105.669,105.313,105.384,2109,MT5,D1
2019-08-12,105.386,105.574,105.047,105.38,31752,MT5,D1
2019-08-13,105.381,106.972,105.065,106.601,47464,MT5,D1
2019-08-14,106.602,106.617,105.652,105.911,46724,MT5,D1
2019-08-15,105.912,106.768,105.702,106.091,55214,MT5,D1
2019-08-16,106.092,106.49,106.024,106.356,30764,MT5,D1
2019-08-18,106.251,106.466,106.248,106.43,1632,MT5,D1
2019-08-19,106.429,106.694,106.244,106.563,25463,MT5,D1
2019-08-20,106.564,106.688,106.163,106.27,26015,MT5,D1
2019-08-21,106.271,106.642,106.271,106.598,22678,MT5,D1
2019-08-22,106.597,106.649,106.252,106.477,26928,MT5,D1
2019-08-23,106.476,106.731,105.256,105.399,37877,MT5,D1
2019-08-25,104.976,104.982,104.51,104.847,4271,MT5,D1
2019-08-26,104.846,106.319,104.846,105.966,55038,MT5,D1
2019-08-27,105.965,106.066,105.589,105.747,34252,MT5,D1
2019-08-28,105.749,106.225,105.65,106.078,32799,MT5,D1
2019-08-29,106.077,106.678,105.827,106.451,31144,MT5,D1
2019-08-30,106.454,106.54,106.105,106.264,26880,MT5,D1
2019-09-01,106.065,106.15,105.935,106.134,2937,MT5,D1
2019-09-02,106.133,106.396,106.055,106.193,21679,MT5,D1
2019-09-03,106.194,106.383,105.738,105.848,32580,MT5,D1
2019-09-04,105.849,106.436,105.829,106.336,29901,MT5,D1
2019-09-05,106.337,107.225,106.328,107.07,32118,MT5,D1
2019-09-06,107.068,107.098,106.62,106.909,28144,MT5,D1
2019-09-08,106.833,106.968,106.819,106.943,2158,MT5,D1
2019-09-09,106.941,107.359,106.764,107.336,24813,MT5,D1
2019-09-10,107.334,107.618,107.189,107.599,28138,MT5,D1
2019-09-11,107.598,108.043,107.543,108.015,24735,MT5,D1
2019-09-12,108.014,108.189,107.521,108.183,35373,MT5,D1
2019-09-13,108.182,108.256,107.907,108.09,23752,MT5,D1
2019-09-15,107.588,107.881,107.574,107.757,4117,MT5,D1
2019-09-16,107.758,108.177,107.497,108.149,30561,MT5,D1
2019-09-17,108.147,108.355,108.021,108.094,26911,MT5,D1
2019-09-18,108.095,108.469,108.092,108.433,24021,MT5,D1
2019-09-19,108.434,108.467,107.786,108.062,30241,MT5,D1
2019-09-20,108.058,108.066,107.521,107.545,22560,MT5,D1
2019-09-22,107.688,107.731,107.602,107.649,2440,MT5,D1
2019-09-23,107.647,107.761,107.308,107.594,24454,MT5,D1
2019-09-24,107.595,107.78,106.961,107.164,31458,MT5,D1
2019-09-25,107.166,107.876,107.004,107.703,33363,MT5,D1
2019-09-26,107.704,107.953,107.422,107.748,26944,MT5,D1
2019-09-27,107.747,108.177,107.656,107.922,27992,MT5,D1
2019-09-29,107.95,107.996,107.848,107.946,1747,MT5,D1
2019-09-30,107.945,108.175,107.741,108.057,25177,MT5,D1
2019-10-01,108.058,108.463,107.625,107.747,31733,MT5,D1
2019-10-02,107.746,107.891,107.045,107.164,34321,MT5,D1
2019-10-03,107.163,107.292,106.486,106.827,34344,MT5,D1
2019-10-04,106.828,107.128,106.591,106.904,26689,MT5,D1
2019-10-06,106.683,106.848,106.655,106.757,2181,MT5,D1
2019-10-07,106.758,107.452,106.688,107.251,24596,MT5,D1
2019-10-08,107.252,107.441,106.813,106.94,34321,MT5,D1
2019-10-09,106.941,107.623,106.941,107.223,28114,MT5,D1
2019-10-10,107.225,107.97,107.17,107.865,37488,MT5,D1
2019-10-11,107.867,108.616,107.849,108.395,32128,MT5,D1
2019-10-13,108.352,108.519,108.319,108.474,2761,MT5,D1
2019-10-14,108.473,108.473,108.034,108.396,22005,MT5,D1
2019-10-15,108.394,108.895,108.154,108.797,26260,MT5,D1
2019-10-16,108.798,108.847,108.571,108.682,29011,MT5,D1
2019-10-17,108.681,108.928,108.457,108.588,29042,MT5,D1
2019-10-18,108.59,108.718,108.384,108.391,22320,MT5,D1
2019-10-20,108.453,108.483,108.313,108.405,2464,MT5,D1
2019-10-21,108.406,108.655,108.369,108.603,19537,MT5,D1
2019-10-22,108.602,108.722,108.431,108.485,19124,MT5,D1
2019-10-23,108.484,108.701,108.248,108.635,21176,MT5,D1
2019-10-24,108.634,108.747,108.495,108.61,20195,MT5,D1
2019-10-25,108.609,108.77,108.51,108.653,16057,MT5,D1
2019-10-27,108.726,108.741,108.666,108.735,1684,MT5,D1
2019-10-28,108.734,109.036,108.656,108.976,16602,MT5,D1
2019-10-29,108.975,109.064,108.761,108.873,17371,MT5,D1
2019-10-30,108.874,109.282,108.72,108.794,20944,MT5,D1
2019-10-31,108.795,108.86,107.925,107.998,26221,MT5,D1
2019-11-01,107.999,108.321,107.887,108.171,18882,MT5,D1
2019-11-03,108.223,108.234,108.189,108.211,2420,MT5,D1
2019-11-04,108.214,108.713,108.204,108.699,15993,MT5,D1
2019-11-05,108.701,109.239,108.646,109.14,21767,MT5,D1
2019-11-06,109.142,109.179,108.817,108.912,20896,MT5,D1
2019-11-07,108.913,109.483,108.647,109.265,27391,MT5,D1
2019-11-08,109.269,109.472,109.077,109.21,20927,MT5,D1
2019-11-10,109.201,109.244,109.188,109.199,2524,MT5,D1
