Date,Open,High,Low,Close,Volume
2018-08-03 00:00:00,1.30158,1.30426,1.29752,1.29992,48020
2018-08-05 00:00:00,1.3002,1.30047,1.2998,1.30014,2895
2018-08-06 00:00:00,1.30014,1.30046,1.29197,1.29434,41899
2018-08-07 00:00:00,1.29432,1.2973,1.29238,1.2945,44313
2018-08-08 00:00:00,1.2945,1.29595,1.28536,1.28771,47327
2018-08-09 00:00:00,1.2877,1.29115,1.28167,1.28281,50919
2018-08-10 00:00:00,1.28282,1.28361,1.27229,1.27681,64434
2018-08-12 00:00:00,1.27574,1.27757,1.27416,1.27592,4891
2018-08-13 00:00:00,1.27594,1.2791,1.273,1.27587,60190
2018-08-14 00:00:00,1.27586,1.28268,1.27045,1.27176,58972
2018-08-15 00:00:00,1.27175,1.27347,1.26616,1.26924,59683
2018-08-16 00:00:00,1.26923,1.27537,1.26852,1.2712,60334
2018-08-17 00:00:00,1.27119,1.27525,1.26977,1.27477,52086
2018-08-19 00:00:00,1.27482,1.27492,1.27421,1.2746,2472
2018-08-20 00:00:00,1.27459,1.28042,1.27292,1.28039,47869
2018-08-21 00:00:00,1.28037,1.29243,1.27986,1.29049,57599
2018-08-22 00:00:00,1.29049,1.29358,1.28685,1.29054,53614
2018-08-23 00:00:00,1.29052,1.29092,1.28012,1.28091,53860
2018-08-24 00:00:00,1.28087,1.28801,1.27991,1.28472,49897
2018-08-26 00:00:00,1.28439,1.28608,1.28355,1.28578,3657
2018-08-27 00:00:00,1.28577,1.29007,1.28286,1.2897,46197
2018-08-28 00:00:00,1.28967,1.29315,1.28613,1.28689,53799
2018-08-29 00:00:00,1.28689,1.30359,1.28451,1.30357,61501
2018-08-30 00:00:00,1.30354,1.30424,1.29851,1.30109,57437
2018-08-31 00:00:00,1.30108,1.30282,1.29448,1.29564,57070
2018-09-02 00:00:00,1.29402,1.29402,1.29112,1.29211,4134
2018-09-03 00:00:00,1.2921,1.29333,1.28548,1.28679,48197
2018-09-04 00:00:00,1.28679,1.28705,1.28097,1.28574,56299
2018-09-05 00:00:00,1.28575,1.29823,1.27852,1.29141,61924
2018-09-06 00:00:00,1.2914,1.29614,1.28955,1.29244,57261
2018-09-07 00:00:00,1.29244,1.30278,1.29081,1.2917,61400
2018-09-09 00:00:00,1.29174,1.29286,1.29153,1.29285,2407
2018-09-10 00:00:00,1.29286,1.30511,1.28962,1.30266,55566
2018-09-11 00:00:00,1.30264,1.30869,1.29641,1.30158,58297
2018-09-12 00:00:00,1.30158,1.3081,1.29794,1.30441,57798
2018-09-13 00:00:00,1.30439,1.31226,1.30256,1.311,56565
2018-09-14 00:00:00,1.311,1.31405,1.30564,1.30666,55996
2018-09-16 00:00:00,1.30682,1.30749,1.30665,1.30707,3142
2018-09-17 00:00:00,1.30708,1.31645,1.30697,1.31453,58602
2018-09-18 00:00:00,1.31452,1.31737,1.31188,1.31665,63592
2018-09-19 00:00:00,1.31664,1.32144,1.30957,1.314,67191
2018-09-20 00:00:00,1.314,1.32977,1.31388,1.32699,63534
2018-09-21 00:00:00,1.32698,1.32763,1.30549,1.3078,62725
2018-09-23 00:00:00,1.30789,1.30836,1.30705,1.30793,3393
2018-09-24 00:00:00,1.30792,1.31664,1.30627,1.31158,55895
2018-09-25 00:00:00,1.31157,1.31932,1.3095,1.31795,58726
2018-09-26 00:00:00,1.31794,1.32168,1.31383,1.31699,61447
2018-09-27 00:00:00,1.31696,1.31778,1.30731,1.30757,63056
2018-09-28 00:00:00,1.30758,1.309,1.30006,1.303,55534
2018-09-30 00:00:00,1.3034,1.30386,1.30304,1.30379,1602
2018-10-01 00:00:00,1.30379,1.31112,1.30119,1.30428,55860
2018-10-02 00:00:00,1.30428,1.30481,1.29408,1.29789,58001
2018-10-03 00:00:00,1.29789,1.30222,1.29237,1.29397,67777
2018-10-04 00:00:00,1.29395,1.30409,1.29219,1.30223,66446
2018-10-05 00:00:00,1.30222,1.31218,1.30033,1.31143,62095
2018-10-07 00:00:00,1.31189,1.3129,1.31177,1.31255,2854
2018-10-08 00:00:00,1.31257,1.31323,1.30281,1.3092,56893
2018-10-09 00:00:00,1.30921,1.31566,1.30329,1.31565,64546
2018-10-10 00:00:00,1.31563,1.32155,1.31363,1.32043,65294
2018-10-11 00:00:00,1.32042,1.32456,1.31818,1.32331,76650
2018-10-12 00:00:00,1.32332,1.32574,1.31463,1.31523,64198
2018-10-14 00:00:00,1.3132,1.3132,1.30897,1.31024,4179
2018-10-15 00:00:00,1.31025,1.31812,1.31012,1.31537,63793
2018-10-16 00:00:00,1.31536,1.32358,1.31407,1.31872,65495
2018-10-17 00:00:00,1.31873,1.31922,1.30931,1.3101,65865
2018-10-18 00:00:00,1.31009,1.31311,1.30159,1.3018,66389
2018-10-19 00:00:00,1.30182,1.31017,1.30111,1.30662,62492
2018-10-21 00:00:00,1.30687,1.30721,1.30575,1.30661,2484
2018-10-22 00:00:00,1.30662,1.30898,1.29563,1.29648,62544
2018-10-23 00:00:00,1.29647,1.30437,1.2937,1.29793,68627
2018-10-24 00:00:00,1.29791,1.299,1.2867,1.28837,70053
2018-10-25 00:00:00,1.28837,1.29184,1.2796,1.28206,68843
2018-10-26 00:00:00,1.28205,1.28409,1.27768,1.28276,70364
2018-10-28 00:00:00,1.28235,1.28348,1.28219,1.28305,2234
2018-10-29 00:00:00,1.28304,1.28523,1.2792,1.28016,64034
2018-10-30 00:00:00,1.28016,1.2812,1.2696,1.27072,63199
2018-10-31 00:00:00,1.2707,1.28303,1.27004,1.27672,65255
2018-11-01 00:00:00,1.27672,1.30337,1.27645,1.30024,73829
2018-11-02 00:00:00,1.30023,1.30405,1.29513,1.29652,64315
2018-11-04 00:00:00,1.30072,1.30174,1.3,1.30056,3002
2018-11-05 00:00:00,1.30055,1.30667,1.29644,1.30573,62131
2018-11-06 00:00:00,1.30573,1.31122,1.30209,1.31122,63974
2018-11-07 00:00:00,1.31122,1.31738,1.3073,1.31269,74538
2018-11-08 00:00:00,1.3127,1.31495,1.3045,1.30656,68997
2018-11-09 00:00:00,1.30656,1.30675,1.29578,1.29746,65514
2018-11-11 00:00:00,1.29172,1.29374,1.29094,1.29374,4039
2018-11-12 00:00:00,1.29374,1.29463,1.2827,1.28545,71700
2018-11-13 00:00:00,1.28544,1.30464,1.2852,1.30149,79512
2018-11-14 00:00:00,1.3015,1.30712,1.28807,1.29839,89408
2018-11-15 00:00:00,1.2984,1.30294,1.27238,1.27657,91765
2018-11-16 00:00:00,1.27656,1.28771,1.27649,1.28257,72681
2018-11-18 00:00:00,1.28335,1.28487,1.28254,1.28336,2960
2018-11-19 00:00:00,1.28336,1.28832,1.27928,1.28562,65255
2018-11-20 00:00:00,1.28563,1.28821,1.2776,1.27875,65788
2018-11-21 00:00:00,1.27874,1.28192,1.27638,1.27764,61930
2018-11-22 00:00:00,1.27764,1.29262,1.27716,1.28761,54771
2018-11-23 00:00:00,1.28758,1.2882,1.27987,1.28099,56518
2018-11-25 00:00:00,1.2824,1.28255,1.2811,1.28127,3180
2018-11-26 00:00:00,1.28128,1.28633,1.27951,1.28125,60879
2018-11-27 00:00:00,1.28125,1.28192,1.27249,1.27416,70056
2018-11-28 00:00:00,1.27416,1.28465,1.27319,1.28224,68019
2018-11-29 00:00:00,1.28224,1.28493,1.27551,1.27841,66466
2018-11-30 00:00:00,1.27841,1.28091,1.27341,1.27506,62296
2018-12-02 00:00:00,1.27738,1.27766,1.27324,1.27508,3369
2018-12-03 00:00:00,1.27509,1.28242,1.26987,1.27248,66014
2018-12-04 00:00:00,1.27249,1.28388,1.26585,1.27189,75091
2018-12-05 00:00:00,1.27188,1.27977,1.26711,1.27247,66109
2018-12-06 00:00:00,1.27246,1.28106,1.26993,1.27786,74779
2018-12-07 00:00:00,1.27794,1.27897,1.27108,1.27306,64436
2018-12-09 00:00:00,1.27021,1.27245,1.27011,1.2719,4026
2018-12-10 00:00:00,1.2719,1.27586,1.25066,1.25598,77195
2018-12-11 00:00:00,1.25597,1.26374,1.24795,1.24922,75421
2018-12-12 00:00:00,1.24921,1.26707,1.24763,1.26244,81538
2018-12-13 00:00:00,1.2624,1.2686,1.26097,1.2653,66709
2018-12-14 00:00:00,1.26534,1.26537,1.25278,1.25849,63145
2018-12-16 00:00:00,1.25971,1.26013,1.2575,1.25843,3905
2018-12-17 00:00:00,1.25842,1.26465,1.25746,1.26144,65959
2018-12-18 00:00:00,1.26143,1.27051,1.26099,1.2654,69198
2018-12-19 00:00:00,1.26541,1.26784,1.26068,1.26257,75109
2018-12-20 00:00:00,1.26256,1.27063,1.26129,1.26686,76958
2018-12-21 00:00:00,1.26687,1.2697,1.26176,1.26303,71456
2018-12-23 00:00:00,1.26327,1.26493,1.26327,1.2649,3563
2018-12-24 00:00:00,1.26496,1.27379,1.26347,1.27164,51827
2018-12-26 00:00:00,1.26861,1.2718,1.26298,1.26473,47340
2018-12-27 00:00:00,1.26472,1.26742,1.26157,1.26447,77328
2018-12-28 00:00:00,1.26446,1.27066,1.26349,1.26975,57760
2018-12-30 00:00:00,1.26976,1.27045,1.26883,1.26898,3245
2018-12-31 00:00:00,1.26896,1.28142,1.268,1.27534,51596
2019-01-02 00:00:00,1.27526,1.27725,1.24971,1.25153,66510
2019-01-03 00:00:00,1.25154,1.26471,1.25149,1.26275,74432
2019-01-04 00:00:00,1.26274,1.27442,1.26159,1.27224,66992
2019-01-06 00:00:00,1.2723,1.27392,1.27157,1.27324,3182
2019-01-07 00:00:00,1.27323,1.27877,1.27206,1.27847,57796
2019-01-08 00:00:00,1.27848,1.27969,1.27067,1.27375,62340
2019-01-09 00:00:00,1.27386,1.28033,1.27154,1.27981,70286
2019-01-10 00:00:00,1.27984,1.28006,1.27277,1.27529,65310
2019-01-11 00:00:00,1.27528,1.28653,1.27097,1.28381,66535
2019-01-13 00:00:00,1.28481,1.28625,1.28453,1.2848,3247
2019-01-14 00:00:00,1.28479,1.29298,1.28185,1.28743,67282
2019-01-15 00:00:00,1.28744,1.29149,1.26687,1.28712,78724
2019-01-16 00:00:00,1.28711,1.28967,1.28249,1.28856,70540
2019-01-17 00:00:00,1.28868,1.30004,1.2832,1.29827,69140
2019-01-18 00:00:00,1.29827,1.29925,1.28569,1.28741,62437
2019-01-20 00:00:00,1.28693,1.2877,1.28494,1.28514,3350
2019-01-21 00:00:00,1.2851,1.29102,1.28303,1.28902,53814
2019-01-22 00:00:00,1.28901,1.2975,1.28551,1.29558,64836
2019-01-23 00:00:00,1.29558,1.30811,1.29418,1.30811,66199
2019-01-24 00:00:00,1.30813,1.31195,1.30121,1.31177,69286
2019-01-25 00:00:00,1.31186,1.32167,1.30617,1.31995,69121
2019-01-27 00:00:00,1.31798,1.32096,1.31798,1.32074,3299
2019-01-28 00:00:00,1.32076,1.32087,1.3137,1.31593,56446
2019-01-29 00:00:00,1.31597,1.31994,1.3056,1.30779,67866
2019-01-30 00:00:00,1.30792,1.3145,1.30542,1.31162,64616
2019-01-31 00:00:00,1.31161,1.31593,1.30964,1.31084,60800
2019-02-01 00:00:00,1.31082,1.31146,1.30431,1.30793,56288
2019-02-03 00:00:00,1.30673,1.308,1.30584,1.30767,3059
2019-02-04 00:00:00,1.30766,1.31031,1.30259,1.30266,54524
2019-02-05 00:00:00,1.30263,1.30508,1.29244,1.29563,53020
2019-02-06 00:00:00,1.29567,1.29789,1.29247,1.29334,55611
2019-02-07 00:00:00,1.29334,1.29957,1.28542,1.29483,57899
2019-02-08 00:00:00,1.29485,1.29755,1.2921,1.29422,50114
2019-02-10 00:00:00,1.29407,1.29423,1.29263,1.29363,2577
2019-02-11 00:00:00,1.29365,1.29385,1.28448,1.28633,55325
2019-02-12 00:00:00,1.28636,1.2909,1.28326,1.28908,53854
2019-02-13 00:00:00,1.28908,1.29582,1.28435,1.28546,57806
2019-02-14 00:00:00,1.28545,1.28773,1.27726,1.27978,59759
2019-02-15 00:00:00,1.27977,1.28972,1.27844,1.28883,54670
2019-02-17 00:00:00,1.2911,1.29134,1.28996,1.29041,2941
2019-02-18 00:00:00,1.2904,1.29383,1.28913,1.29227,53729
2019-02-19 00:00:00,1.29225,1.30725,1.28955,1.30591,57410
2019-02-20 00:00:00,1.3059,1.31086,1.30115,1.3044,59378
2019-02-21 00:00:00,1.30439,1.30947,1.30258,1.30399,61921
2019-02-22 00:00:00,1.30402,1.30796,1.29676,1.30546,53841
2019-02-24 00:00:00,1.30598,1.30722,1.30556,1.30644,3591
2019-02-25 00:00:00,1.30644,1.31333,1.30507,1.3126,58020
2019-02-26 00:00:00,1.31265,1.32878,1.31223,1.3258,67981
2019-02-27 00:00:00,1.32588,1.33492,1.3233,1.33171,67465
2019-02-28 00:00:00,1.33173,1.33193,1.32533,1.32641,61774
2019-03-01 00:00:00,1.3264,1.32862,1.31717,1.32053,58416
2019-03-03 00:00:00,1.32572,1.3267,1.32296,1.32371,3838
2019-03-04 00:00:00,1.3237,1.32539,1.31663,1.3178,56447
2019-03-05 00:00:00,1.3178,1.31981,1.30979,1.31553,59708
2019-03-06 00:00:00,1.31554,1.31807,1.31237,1.31802,57476
2019-03-07 00:00:00,1.31803,1.31848,1.30675,1.30904,61854
2019-03-08 00:00:00,1.30902,1.3108,1.29896,1.30151,60186
2019-03-10 00:00:00,1.29678,1.2994,1.29678,1.29843,3195
2019-03-11 00:00:00,1.29842,1.32626,1.29597,1.32453,63162
2019-03-12 00:00:00,1.32452,1.32458,1.30041,1.30639,66391
2019-03-13 00:00:00,1.30638,1.33797,1.30627,1.32867,61385
2019-03-14 00:00:00,1.32867,1.33306,1.32057,1.32572,64484
2019-03-15 00:00:00,1.32571,1.32999,1.32026,1.32928,52872
2019-03-17 00:00:00,1.32902,1.32999,1.32895,1.32958,2507
2019-03-18 00:00:00,1.32959,1.32995,1.31843,1.32638,54588
2019-03-19 00:00:00,1.32641,1.33106,1.32397,1.32689,53502
2019-03-20 00:00:00,1.3269,1.3269,1.31456,1.32042,61373
2019-03-21 00:00:00,1.32041,1.32269,1.30037,1.31295,64428
2019-03-22 00:00:00,1.31294,1.32231,1.30806,1.32089,58886
2019-03-24 00:00:00,1.32094,1.32164,1.31973,1.32054,2788
2019-03-25 00:00:00,1.32054,1.32457,1.31596,1.32121,59362
2019-03-26 00:00:00,1.32122,1.3261,1.31576,1.32096,58854
2019-03-27 00:00:00,1.32094,1.32688,1.31425,1.31516,66173
2019-03-28 00:00:00,1.31509,1.31981,1.30342,1.30534,62799
2019-03-29 00:00:00,1.30533,1.31353,1.29767,1.30336,58095
2019-03-31 00:00:00,1.30343,1.30379,1.30165,1.3021,3136
2019-04-01 00:00:00,1.30209,1.31492,1.30091,1.30674,57222
2019-04-02 00:00:00,1.30673,1.31491,1.30134,1.31263,60219
2019-04-03 00:00:00,1.31263,1.31956,1.31189,1.31757,58680
2019-04-04 00:00:00,1.31757,1.31903,1.30598,1.30732,54419
2019-04-05 00:00:00,1.30731,1.3121,1.29868,1.30361,48632
2019-04-07 00:00:00,1.30319,1.30381,1.30235,1.30381,2793
2019-04-08 00:00:00,1.3038,1.30737,1.30333,1.30609,50622
2019-04-09 00:00:00,1.30608,1.31202,1.30301,1.30547,52398
2019-04-10 00:00:00,1.30546,1.31195,1.30477,1.30973,53284
2019-04-11 00:00:00,1.30972,1.31083,1.30506,1.30547,50870
2019-04-12 00:00:00,1.30545,1.31323,1.30502,1.30697,47083
2019-04-14 00:00:00,1.30731,1.30833,1.3068,1.30832,2761
2019-04-15 00:00:00,1.3083,1.31187,1.30782,1.30989,48089
2019-04-16 00:00:00,1.30989,1.31003,1.30387,1.30434,49439
2019-04-17 00:00:00,1.30435,1.3067,1.30283,1.30377,47390
2019-04-18 00:00:00,1.30378,1.30522,1.29782,1.29916,52759
2019-04-19 00:00:00,1.29916,1.30053,1.2983,1.29887,42249
2019-04-21 00:00:00,1.29901,1.29952,1.2986,1.29914,2931
2019-04-22 00:00:00,1.29913,1.29975,1.29749,1.29807,21623
2019-04-23 00:00:00,1.29806,1.30183,1.29275,1.29373,33758
2019-04-24 00:00:00,1.29372,1.29628,1.28877,1.2903,37095
2019-04-25 00:00:00,1.29029,1.29163,1.28656,1.2894,35757
2019-04-26 00:00:00,1.2894,1.2943,1.28766,1.29159,32481
2019-04-28 00:00:00,1.29206,1.29237,1.29173,1.29188,2747
2019-04-29 00:00:00,1.29188,1.29466,1.29048,1.29314,30936
2019-04-30 00:00:00,1.29313,1.30482,1.29264,1.30394,36574
2019-05-01 00:00:00,1.30392,1.31019,1.30332,1.30528,32392
2019-05-02 00:00:00,1.30529,1.30798,1.30175,1.30316,34397
2019-05-03 00:00:00,1.30317,1.31759,1.29884,1.31737,33320
2019-05-05 00:00:00,1.31442,1.31696,1.31442,1.31503,3843
2019-05-06 00:00:00,1.31504,1.31504,1.30812,1.30972,32248
2019-05-07 00:00:00,1.30971,1.31313,1.30394,1.30673,33491
2019-05-08 00:00:00,1.30671,1.308,1.29866,1.30073,35497
2019-05-09 00:00:00,1.30076,1.30356,1.29671,1.30086,36111
2019-05-10 00:00:00,1.30088,1.30471,1.29903,1.30008,31750
2019-05-12 00:00:00,1.2998,1.30116,1.2998,1.30077,2897
2019-05-13 00:00:00,1.30078,1.30403,1.29411,1.29629,32425
2019-05-14 00:00:00,1.29631,1.29698,1.29026,1.29062,31939
2019-05-15 00:00:00,1.29063,1.29227,1.28258,1.28465,32816
2019-05-16 00:00:00,1.28465,1.28516,1.27876,1.27963,30248
2019-05-17 00:00:00,1.27965,1.2797,1.27138,1.27174,30431
2019-05-19 00:00:00,1.27301,1.27332,1.27249,1.27303,3144
2019-05-20 00:00:00,1.27301,1.27569,1.27146,1.27275,29274
2019-05-21 00:00:00,1.27275,1.28041,1.26849,1.27068,36072
2019-05-22 00:00:00,1.27068,1.27192,1.26241,1.26631,33469
2019-05-23 00:00:00,1.2663,1.26833,1.2605,1.26626,36010
2019-05-24 00:00:00,1.26627,1.27319,1.26472,1.27122,30835
2019-05-26 00:00:00,1.27258,1.27277,1.27168,1.27227,2810
2019-05-27 00:00:00,1.27224,1.27475,1.26667,1.26807,27710
2019-05-28 00:00:00,1.26807,1.27008,1.26503,1.26585,32863
2019-05-29 00:00:00,1.26584,1.26707,1.26116,1.26288,34073
2019-05-30 00:00:00,1.26289,1.26397,1.25794,1.26066,29990
2019-05-31 00:00:00,1.26062,1.26441,1.25583,1.26312,32661
2019-06-02 00:00:00,1.26296,1.26388,1.26248,1.26388,2822
2019-06-03 00:00:00,1.26386,1.26739,1.26102,1.26633,33906
2019-06-04 00:00:00,1.26632,1.2714,1.2642,1.27029,35197
2019-06-05 00:00:00,1.27029,1.2743,1.268,1.26876,36430
2019-06-06 00:00:00,1.26876,1.27414,1.26682,1.26944,36167
2019-06-07 00:00:00,1.26945,1.27625,1.26884,1.27362,30729
2019-06-09 00:00:00,1.27347,1.27359,1.27205,1.27218,3061
2019-06-10 00:00:00,1.27219,1.27272,1.26525,1.26903,32192
2019-06-11 00:00:00,1.26905,1.27317,1.26696,1.27239,35424
2019-06-12 00:00:00,1.2724,1.27582,1.26814,1.26924,35751
2019-06-13 00:00:00,1.26923,1.27073,1.26615,1.2679,33621
2019-06-14 00:00:00,1.26789,1.26818,1.25799,1.25893,34332
2019-06-16 00:00:00,1.25792,1.25943,1.25781,1.25934,2844
2019-06-17 00:00:00,1.25934,1.26049,1.25285,1.25409,30070
2019-06-18 00:00:00,1.25408,1.25686,1.2506,1.25657,39326
2019-06-19 00:00:00,1.25656,1.26733,1.25424,1.26527,38835
2019-06-20 00:00:00,1.26526,1.27268,1.26519,1.2707,46155
2019-06-21 00:00:00,1.2707,1.27464,1.26422,1.27441,39488
2019-06-23 00:00:00,1.27364,1.27516,1.27305,1.27516,3149
2019-06-24 00:00:00,1.27513,1.27661,1.27083,1.27385,32846
2019-06-25 00:00:00,1.27386,1.27823,1.26718,1.269,41654
2019-06-26 00:00:00,1.26898,1.2707,1.26626,1.26946,40178
2019-06-27 00:00:00,1.26945,1.27243,1.26616,1.26732,33037
2019-06-28 00:00:00,1.26733,1.27343,1.2665,1.26971,27558
2019-06-30 00:00:00,1.27007,1.27019,1.26904,1.26931,1832
2019-07-01 00:00:00,1.26929,1.27052,1.26316,1.26441,29349
2019-07-02 00:00:00,1.26443,1.26456,1.25839,1.25969,28678
2019-07-03 00:00:00,1.25971,1.25998,1.2557,1.25824,26396
2019-07-04 00:00:00,1.25823,1.25909,1.25684,1.25819,21279
2019-07-05 00:00:00,1.25821,1.25872,1.2481,1.25268,24205
2019-07-07 00:00:00,1.25265,1.25283,1.2523,1.2524,728
2019-07-08 00:00:00,1.25241,1.25393,1.24996,1.2515,20157
2019-07-09 00:00:00,1.25151,1.25179,1.2439,1.24573,24390
2019-07-10 00:00:00,1.24572,1.25206,1.24436,1.25058,28177
2019-07-11 00:00:00,1.25059,1.25705,1.25052,1.25203,29659
2019-07-12 00:00:00,1.25204,1.25786,1.25202,1.25753,24859
2019-07-14 00:00:00,1.25711,1.25768,1.25621,1.25704,1073
2019-07-15 00:00:00,1.25707,1.25758,1.25098,1.2516,20976
2019-07-16 00:00:00,1.25161,1.2519,1.23959,1.24093,28108
2019-07-17 00:00:00,1.24094,1.2456,1.23817,1.24338,25830
2019-07-18 00:00:00,1.24337,1.2558,1.24278,1.25425,30688
2019-07-19 00:00:00,1.25423,1.25544,1.24763,1.25036,24432
2019-07-21 00:00:00,1.24929,1.25136,1.24894,1.25112,1389
2019-07-22 00:00:00,1.25111,1.25131,1.24554,1.24718,22889
2019-07-23 00:00:00,1.24719,1.24814,1.24178,1.2437,26879
2019-07-24 00:00:00,1.24369,1.25218,1.24262,1.2485,25614
2019-07-25 00:00:00,1.24849,1.25176,1.24365,1.24525,29053
2019-07-26 00:00:00,1.24523,1.24592,1.23761,1.23823,22801
2019-07-28 00:00:00,1.23753,1.2382,1.2375,1.2375,906
2019-07-29 00:00:00,1.23751,1.23806,1.22121,1.22162,27281
2019-07-30 00:00:00,1.22159,1.22212,1.21185,1.21573,34171
2019-07-31 00:00:00,1.2157,1.2249,1.21343,1.21529,39149
2019-08-01 00:00:00,1.2153,1.21708,1.20794,1.21233,42085
2019-08-02 00:00:00,1.21234,1.21691,1.20903,1.21612,36952
2019-08-04 00:00:00,1.21599,1.21599,1.21457,1.21499,1615
2019-08-05 00:00:00,1.21498,1.21879,1.21015,1.21564,41731
2019-08-06 00:00:00,1.2156,1.2209,1.21369,1.21699,36828
2019-08-07 00:00:00,1.21701,1.21903,1.21212,1.21399,40573
2019-08-08 00:00:00,1.21398,1.21821,1.20946,1.21424,34768
2019-08-09 00:00:00,1.21423,1.21473,1.20237,1.20261,29770
2019-08-11 00:00:00,1.20486,1.20493,1.20149,1.20194,2149
2019-08-12 00:00:00,1.20193,1.21058,1.20171,1.20773,32456
2019-08-13 00:00:00,1.20775,1.20973,1.20418,1.20625,35098
2019-08-14 00:00:00,1.20626,1.21002,1.20449,1.20597,33551
2019-08-15 00:00:00,1.20596,1.21502,1.20504,1.20906,37123
2019-08-16 00:00:00,1.20905,1.2175,1.20815,1.21462,29163
2019-08-18 00:00:00,1.2153,1.21598,1.21446,1.21581,1423
2019-08-19 00:00:00,1.21578,1.2172,1.21046,1.21277,26577
2019-08-20 00:00:00,1.21279,1.21789,1.20643,1.21616,33751
2019-08-21 00:00:00,1.21619,1.21747,1.21118,1.21314,29803
2019-08-22 00:00:00,1.21313,1.22727,1.21083,1.22508,37605
2019-08-23 00:00:00,1.22507,1.22935,1.21943,1.22884,34644
2019-08-25 00:00:00,1.22699,1.2284,1.22601,1.22604,2658
2019-08-26 00:00:00,1.22605,1.22847,1.22077,1.22215,33404
2019-08-27 00:00:00,1.22214,1.23093,1.22086,1.22801,32687
2019-08-28 00:00:00,1.22802,1.22874,1.21558,1.22172,38543
2019-08-29 00:00:00,1.22173,1.22318,1.21721,1.21833,30729
2019-08-30 00:00:00,1.21835,1.2225,1.21391,1.21628,31558
2019-09-01 00:00:00,1.2156,1.21639,1.21439,1.2158,1532
2019-09-02 00:00:00,1.21582,1.21741,1.20359,1.20642,27608
2019-09-03 00:00:00,1.20643,1.21052,1.1957,1.20905,43676
2019-09-04 00:00:00,1.20904,1.22557,1.20848,1.22458,40833
2019-09-05 00:00:00,1.22457,1.23533,1.22101,1.23236,38584
2019-09-06 00:00:00,1.23237,1.23432,1.22794,1.22863,32231
2019-09-08 00:00:00,1.22723,1.22881,1.22693,1.22841,1284
2019-09-09 00:00:00,1.2284,1.23844,1.22332,1.23455,33568
2019-09-10 00:00:00,1.23453,1.23789,1.23069,1.23571,28749
2019-09-11 00:00:00,1.23569,1.23702,1.23123,1.23342,30228
2019-09-12 00:00:00,1.23341,1.23664,1.22833,1.23287,35941
2019-09-13 00:00:00,1.23289,1.25054,1.2327,1.25,32140
2019-09-15 00:00:00,1.24866,1.25025,1.24861,1.2496,1615
2019-09-16 00:00:00,1.24958,1.24976,1.23988,1.24251,30026
2019-09-17 00:00:00,1.2425,1.2526,1.23924,1.25009,28406
2019-09-18 00:00:00,1.25011,1.25116,1.24391,1.24689,34315
2019-09-19 00:00:00,1.2469,1.25598,1.24376,1.25225,34509
2019-09-20 00:00:00,1.25226,1.25807,1.24596,1.24712,33805
2019-09-22 00:00:00,1.24652,1.24732,1.24644,1.24697,1304
2019-09-23 00:00:00,1.24698,1.24903,1.24128,1.24329,28606
2019-09-24 00:00:00,1.24328,1.25025,1.24141,1.24848,31391
2019-09-25 00:00:00,1.24846,1.2487,1.23475,1.23582,30231
2019-09-26 00:00:00,1.23581,1.23794,1.23026,1.23281,29086
2019-09-27 00:00:00,1.23282,1.23362,1.22711,1.22884,25960
2019-09-29 00:00:00,1.22892,1.22956,1.22875,1.22922,1100
2019-09-30 00:00:00,1.22919,1.2345,1.22753,1.22889,26862
